/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1881, Avg rew: 137.90, it: 231/610, n times average reward >= 200: 0/100
SPS: 1882, Avg rew: 174.02, it: 232/610, n times average reward >= 200: 0/100
SPS: 1883, Avg rew: 125.27, it: 233/610, n times average reward >= 200: 0/100
SPS: 1880, Avg rew: 144.19, it: 234/610, n times average reward >= 200: 0/100
SPS: 1881, Avg rew: 112.27, it: 235/610, n times average reward >= 200: 0/100
SPS: 1882, Avg rew: 159.08, it: 236/610, n times average reward >= 200: 0/100
SPS: 1883, Avg rew: 158.57, it: 237/610, n times average reward >= 200: 0/100
SPS: 1884, Avg rew: 145.68, it: 238/610, n times average reward >= 200: 0/100
SPS: 1884, Avg rew: 134.88, it: 239/610, n times average reward >= 200: 0/100
SPS: 1885, Avg rew: 120.12, it: 240/610, n times average reward >= 200: 0/100
SPS: 1886, Avg rew: 153.79, it: 241/610, n times average reward >= 200: 0/100
SPS: 1886, Avg rew: 141.19, it: 242/610, n times average reward >= 200: 0/100
SPS: 1886, Avg rew: 145.08, it: 243/610, n times average reward >= 200: 0/100
SPS: 1887, Avg rew: 172.82, it: 244/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 127.63, it: 245/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 136.65, it: 246/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 151.65, it: 247/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 131.48, it: 248/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 146.85, it: 249/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 144.66, it: 250/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 162.79, it: 251/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 161.94, it: 252/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 148.35, it: 253/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 158.82, it: 254/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 149.03, it: 255/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 133.17, it: 256/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 145.09, it: 257/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 97.83, it: 258/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 137.73, it: 259/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 141.92, it: 260/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 148.10, it: 261/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 161.36, it: 262/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 148.13, it: 263/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 140.56, it: 264/610, n times average reward >= 200: 0/100
SPS: 1891, Avg rew: 162.16, it: 265/610, n times average reward >= 200: 0/100
SPS: 1891, Avg rew: 154.58, it: 266/610, n times average reward >= 200: 0/100
